date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:06:05	12196/12196	---M--	200	added ('OK')	image/jpeg	etag:%222fa4-64c7cc9b-18a92dbc421dc9c3;;;%22	https://demo.graygrids.com/themes/estore/assets/images/product-4/product-10.jpg	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/images/product-4/product-10.jpg	(from https://demo.graygrids.com/themes/estore/)
15:06:06	12621/12621	---M--	200	added ('OK')	image/jpeg	etag:%22314d-64c7cc9b-8c924d2eb1c638a9;;;%22	https://demo.graygrids.com/themes/estore/assets/images/product-4/product-11.jpg	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/images/product-4/product-11.jpg	(from https://demo.graygrids.com/themes/estore/)
15:06:06	16674/16674	---M--	200	added ('OK')	image/jpeg	etag:%224122-64c7cc9b-4eb44e7c7f37f101;;;%22	https://demo.graygrids.com/themes/estore/assets/images/product-4/product-12.jpg	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/images/product-4/product-12.jpg	(from https://demo.graygrids.com/themes/estore/)
15:06:06	4505/4505	---M-Z	200	added ('OK')	image/svg+xml	etag:%221199-64c7cc9c-4a7e320bc3014297;gz%22	https://demo.graygrids.com/themes/estore/assets/images/client-logo/uideck-logo.svg	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/images/client-logo/uideck-logo.svg	(from https://demo.graygrids.com/themes/estore/)
15:06:07	7277/7277	---M-Z	200	added ('OK')	image/svg+xml	etag:%221c6d-64c7cc9c-eb90ae4d5c635a7b;gz%22	https://demo.graygrids.com/themes/estore/assets/images/client-logo/graygrids-logo.svg	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/images/client-logo/graygrids-logo.svg	(from https://demo.graygrids.com/themes/estore/)
15:06:07	6181/6181	---M-Z	200	added ('OK')	image/svg+xml	etag:%221825-64c7cc9c-817505df7e7cb922;gz%22	https://demo.graygrids.com/themes/estore/assets/images/client-logo/lineicons-logo.svg	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/images/client-logo/lineicons-logo.svg	(from https://demo.graygrids.com/themes/estore/)
15:06:08	5050/5050	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213ba-64c7cc9c-8e11a733bd67273f;gz%22	https://demo.graygrids.com/themes/estore/assets/images/client-logo/pagebulb-logo.svg	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/images/client-logo/pagebulb-logo.svg	(from https://demo.graygrids.com/themes/estore/)
15:06:09	67685/67685	---M-Z	200	added ('OK')	text/html	etag:%2210865-64c7cc82-265ef0b69dac3c9e;gz%22	https://demo.graygrids.com/themes/estore/index.html	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/index-2.html	(from https://demo.graygrids.com/themes/estore/)
15:06:09	21257/21257	---M-Z	200	added ('OK')	application/x-javascript	etag:%225309-64c7cc88-2ee1bd9891294ec9;gz%22	https://demo.graygrids.com/themes/estore/assets/js/popper.min.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/popper.min.js	(from https://demo.graygrids.com/themes/estore/)
15:06:09	63450/63450	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f7da-64c7cc88-aa81a964a33cc6e2;gz%22	https://demo.graygrids.com/themes/estore/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/E%20STORE1/demo.graygrids.com/themes/estore/assets/js/bootstrap.min.js	(from https://demo.graygrids.com/themes/estore/)
